3,3,0,0,0,0,unacc
2,2,1,0,0,2,unacc
2,2,1,0,1,0,unacc
2,2,1,0,1,1,unacc
2,2,1,0,1,2,unacc
2,2,1,0,2,0,unacc
2,2,1,0,2,1,unacc
2,2,1,0,2,2,unacc
2,2,1,2,0,0,unacc
2,2,1,2,0,1,unacc
2,2,1,2,0,2,acc
2,2,1,2,1,0,unacc
2,2,1,2,1,1,unacc
2,2,1,2,1,2,acc
2,2,1,2,2,0,unacc
2,2,1,2,2,1,acc
2,2,1,2,2,2,acc
2,2,1,3,0,0,unacc
2,2,1,3,0,1,unacc
2,2,1,3,0,2,acc
2,2,1,3,1,0,unacc
2,2,1,3,1,1,acc
2,2,1,3,1,2,acc
2,2,1,3,2,0,unacc
2,2,1,3,2,1,acc
2,2,1,3,2,2,acc
2,2,2,0,0,0,unacc
2,2,2,0,0,1,unacc
2,2,2,0,0,2,unacc
2,2,2,0,1,0,unacc
2,2,2,0,1,1,unacc
2,2,2,0,1,2,unacc
2,2,2,0,2,0,unacc
2,2,2,0,2,1,unacc
2,2,2,0,2,2,unacc
2,2,2,2,0,0,unacc
2,2,2,2,0,1,unacc
2,2,2,2,0,2,acc
2,2,2,2,1,0,unacc
2,2,2,2,1,1,acc
2,2,2,2,1,2,acc
2,2,2,2,2,0,unacc
2,2,2,2,2,1,acc
2,2,2,2,2,2,acc
2,2,2,3,0,0,unacc
2,2,2,3,0,1,unacc
2,2,2,3,0,2,acc
2,2,2,3,1,0,unacc
2,2,2,3,1,1,acc
2,2,2,3,1,2,acc
2,2,2,3,2,0,unacc
2,2,2,3,2,1,acc
2,2,2,3,2,2,acc
2,2,3,0,0,0,unacc
2,2,3,0,0,1,unacc
2,2,3,0,0,2,unacc
2,2,3,0,1,0,unacc
2,2,3,0,1,1,unacc
2,2,3,0,1,2,unacc
2,2,3,0,2,0,unacc
2,2,3,0,2,1,unacc
2,2,3,0,2,2,unacc
2,2,3,2,0,0,unacc
2,2,3,2,0,1,unacc
2,2,3,2,0,2,acc
2,2,3,2,1,0,unacc
2,2,3,2,1,1,acc
2,2,3,2,1,2,acc
2,2,3,2,2,0,unacc
2,2,3,2,2,1,acc
2,2,3,2,2,2,acc
2,2,3,3,0,0,unacc
2,2,3,3,0,1,unacc
2,2,3,3,0,2,acc
2,2,3,3,1,0,unacc
2,2,3,3,1,1,acc
2,2,3,3,1,2,acc
2,2,3,3,2,0,unacc
2,2,3,3,2,1,acc
2,2,3,3,2,2,acc
2,1,0,0,0,0,unacc
2,1,0,0,0,1,unacc
2,1,0,0,0,2,unacc
2,1,0,0,1,0,unacc
2,1,0,0,1,1,unacc
2,1,0,0,1,2,unacc
2,1,0,0,2,0,unacc
2,1,0,0,2,1,unacc
2,1,0,0,2,2,unacc
2,1,0,2,0,0,unacc
2,1,0,2,0,1,unacc
2,1,0,2,0,2,acc
2,1,0,2,1,0,unacc
2,1,0,2,1,1,unacc
2,1,0,2,1,2,acc
2,1,0,2,2,0,unacc
2,1,0,2,2,1,acc
2,1,0,2,2,2,acc
2,1,0,3,0,0,unacc
2,1,0,3,0,1,unacc
2,1,0,3,0,2,unacc
2,1,0,3,1,0,unacc
2,1,0,3,1,1,unacc
2,1,0,3,1,2,acc
2,1,0,3,2,0,unacc
2,1,0,3,2,1,acc
2,1,0,3,2,2,acc
2,1,1,0,0,0,unacc
2,1,1,0,0,1,unacc
2,1,1,0,0,2,unacc
2,1,1,0,1,0,unacc
2,1,1,0,1,1,unacc
2,1,1,0,1,2,unacc
2,1,1,0,2,0,unacc
2,1,1,0,2,1,unacc
2,1,1,0,2,2,unacc
2,1,1,2,0,0,unacc
2,1,1,2,0,1,unacc
2,1,1,2,0,2,acc
2,1,1,2,1,0,unacc
2,1,1,2,1,1,unacc
2,1,1,2,1,2,acc
2,1,1,2,2,0,unacc
2,1,1,2,2,1,acc
2,1,1,2,2,2,acc
2,1,1,3,0,0,unacc
2,1,1,3,0,1,unacc
2,1,1,3,0,2,acc
2,1,1,3,1,0,unacc
2,1,1,3,1,1,acc
2,1,1,3,1,2,acc
2,1,1,3,2,0,unacc
2,1,1,3,2,1,acc
2,1,1,3,2,2,acc
2,1,2,0,0,0,unacc
2,1,2,0,0,1,unacc
2,1,2,0,0,2,unacc
2,1,2,0,1,0,unacc
2,1,2,0,1,1,unacc
2,1,2,0,1,2,unacc
2,1,2,0,2,0,unacc
2,1,2,0,2,1,unacc
2,1,2,0,2,2,unacc
2,1,2,2,0,0,unacc
2,1,2,2,0,1,unacc
2,1,2,2,0,2,acc
2,1,2,2,1,0,unacc
2,1,2,2,1,1,acc
2,1,2,2,1,2,acc
2,1,2,2,2,0,unacc
2,1,2,2,2,1,acc
2,1,2,2,2,2,acc
2,1,2,3,0,0,unacc
2,1,2,3,0,1,unacc
2,1,2,3,0,2,acc
2,1,2,3,1,0,unacc
2,1,2,3,1,1,acc
2,1,2,3,1,2,acc
2,1,2,3,2,0,unacc
2,1,2,3,2,1,acc
2,1,2,3,2,2,acc
2,1,3,0,0,0,unacc
2,1,3,0,0,1,unacc
2,1,3,0,0,2,unacc
2,1,3,0,1,0,unacc
2,1,3,0,1,1,unacc
2,1,3,0,1,2,unacc
2,1,3,0,2,0,unacc
2,1,3,0,2,1,unacc
2,1,3,0,2,2,unacc
2,1,3,2,0,0,unacc
2,1,3,2,0,1,unacc
2,1,3,2,0,2,acc
2,1,3,2,1,0,unacc
2,1,3,2,1,1,acc
2,1,3,2,1,2,acc
2,1,3,2,2,0,unacc
2,1,3,2,2,1,acc
2,1,3,2,2,2,acc
2,1,3,3,0,0,unacc
2,1,3,3,0,1,unacc
2,1,3,3,0,2,acc
2,1,3,3,1,0,unacc
2,1,3,3,1,1,acc
2,1,3,3,1,2,acc
2,1,3,3,2,0,unacc
2,1,3,3,2,1,acc
2,1,3,3,2,2,acc
2,0,0,0,0,0,unacc
2,0,0,0,0,1,unacc
2,0,0,0,0,2,unacc
2,0,0,0,1,0,unacc
2,0,0,0,1,1,unacc
2,0,0,0,1,2,unacc
2,0,0,0,2,0,unacc
2,0,0,0,2,1,unacc
2,0,0,0,2,2,unacc
2,0,0,2,0,0,unacc
2,0,0,2,0,1,unacc
2,0,0,2,0,2,acc
2,0,0,2,1,0,unacc
2,0,0,2,1,1,unacc
2,0,0,2,1,2,acc
2,0,0,2,2,0,unacc
2,0,0,2,2,1,acc
2,0,0,2,2,2,acc
2,0,0,3,0,0,unacc
2,0,0,3,0,1,unacc
2,0,0,3,0,2,unacc
2,0,0,3,1,0,unacc
2,0,0,3,1,1,unacc
2,0,0,3,1,2,acc
2,0,0,3,2,0,unacc
2,0,0,3,2,1,acc
2,0,0,3,2,2,acc
2,0,1,0,0,0,unacc
2,0,1,0,0,1,unacc
2,0,1,0,0,2,unacc
2,0,1,0,1,0,unacc
2,0,1,0,1,1,unacc
2,0,1,0,1,2,unacc
2,0,1,0,2,0,unacc
2,0,1,0,2,1,unacc
2,0,1,0,2,2,unacc
2,0,1,2,0,0,unacc
2,0,1,2,0,1,unacc
2,0,1,2,0,2,acc
2,0,1,2,1,0,unacc
2,0,1,2,1,1,unacc
2,0,1,2,1,2,acc
2,0,1,2,2,0,unacc
2,0,1,2,2,1,acc
2,0,1,2,2,2,acc
2,0,1,3,0,0,unacc
2,0,1,3,0,1,unacc
2,0,1,3,0,2,acc
2,0,1,3,1,0,unacc
2,0,1,3,1,1,acc
2,0,1,3,1,2,acc
2,0,1,3,2,0,unacc
2,0,1,3,2,1,acc
2,0,1,3,2,2,acc
2,0,2,0,0,0,unacc
2,0,2,0,0,1,unacc
2,0,2,0,0,2,unacc
2,0,2,0,1,0,unacc
2,0,2,0,1,1,unacc
2,0,2,0,1,2,unacc
2,0,2,0,2,0,unacc
2,0,2,0,2,1,unacc
2,0,2,0,2,2,unacc
2,0,2,2,0,0,unacc
2,0,2,2,0,1,unacc
2,0,2,2,0,2,acc
2,0,2,2,1,0,unacc
2,0,2,2,1,1,acc
2,0,2,2,1,2,acc
2,0,2,2,2,0,unacc
2,0,2,2,2,1,acc
2,0,2,2,2,2,acc
2,0,2,3,0,0,unacc
2,0,2,3,0,1,unacc
2,0,2,3,0,2,acc
2,0,2,3,1,0,unacc
2,0,2,3,1,1,acc
2,0,2,3,1,2,acc
2,0,2,3,2,0,unacc
2,0,2,3,2,1,acc
2,0,2,3,2,2,acc
2,0,3,0,0,0,unacc
2,0,3,0,0,1,unacc
2,0,3,0,0,2,unacc
2,0,3,0,1,0,unacc
2,0,3,0,1,1,unacc
2,0,3,0,1,2,unacc
2,0,3,0,2,0,unacc
2,0,3,0,2,1,unacc
2,0,3,0,2,2,unacc
2,0,3,2,0,0,unacc
2,0,3,2,0,1,unacc
2,0,3,2,0,2,acc
2,0,3,2,1,0,unacc
2,0,3,2,1,1,acc
2,0,3,2,1,2,acc
2,0,3,2,2,0,unacc
2,0,3,2,2,1,acc
2,0,3,2,2,2,acc
2,0,3,3,0,0,unacc
2,0,3,3,0,1,unacc
2,0,3,3,0,2,acc
2,0,3,3,1,0,unacc
2,0,3,3,1,1,acc
2,0,3,3,1,2,acc
2,0,3,3,2,0,unacc
2,0,3,3,2,1,acc
2,0,3,3,2,2,acc
1,3,0,0,0,0,unacc
1,3,0,0,0,1,unacc
1,3,0,0,0,2,unacc
1,3,0,0,1,0,unacc
1,3,0,0,1,1,unacc
1,3,0,0,1,2,unacc
1,3,0,0,2,0,unacc
1,3,0,0,2,1,unacc
1,3,0,0,2,2,unacc
1,3,0,2,0,0,unacc
1,3,0,2,0,1,unacc
1,3,0,2,0,2,acc
1,3,0,2,1,0,unacc
1,3,0,2,1,1,unacc
1,3,0,2,1,2,acc
1,3,0,2,2,0,unacc
1,3,0,2,2,1,acc
1,3,0,2,2,2,acc
1,3,0,3,0,0,unacc
1,3,0,3,0,1,unacc
1,3,0,3,0,2,unacc
1,3,0,3,1,0,unacc
1,3,0,3,1,1,unacc
1,3,0,3,1,2,acc
1,3,0,3,2,0,unacc
1,3,0,3,2,1,acc
1,3,0,3,2,2,acc
1,3,1,0,0,0,unacc
1,3,1,0,0,1,unacc
1,3,1,0,0,2,unacc
1,3,1,0,1,0,unacc
1,3,1,0,1,1,unacc
1,3,1,0,1,2,unacc
1,3,1,0,2,0,unacc
1,3,1,0,2,1,unacc
1,3,1,0,2,2,unacc
1,3,1,2,0,0,unacc
1,3,1,2,0,1,unacc
1,3,1,2,0,2,acc
1,3,1,2,1,0,unacc
1,3,1,2,1,1,unacc
1,3,1,2,1,2,acc
1,3,1,2,2,0,unacc
1,3,1,2,2,1,acc
1,3,1,2,2,2,acc
1,3,1,3,0,0,unacc
1,3,1,3,0,1,unacc
1,3,1,3,0,2,acc
1,3,1,3,1,0,unacc
1,3,1,3,1,1,acc
1,3,1,3,1,2,acc
1,3,1,3,2,0,unacc
1,3,1,3,2,1,acc
1,3,1,3,2,2,acc
1,3,2,0,0,0,unacc
1,3,2,0,0,1,unacc
1,3,2,0,0,2,unacc
1,3,2,0,1,0,unacc
1,3,2,0,1,1,unacc
1,3,2,0,1,2,unacc
1,3,2,0,2,0,unacc
1,3,2,0,2,1,unacc
1,3,2,0,2,2,unacc
1,3,2,2,0,0,unacc
1,3,2,2,0,1,unacc
1,3,2,2,0,2,acc
1,3,2,2,1,0,unacc
1,3,2,2,1,1,acc
1,3,2,2,1,2,acc
1,3,2,2,2,0,unacc
1,3,2,2,2,1,acc
1,3,2,2,2,2,acc
1,3,2,3,0,0,unacc
1,3,2,3,0,1,unacc
1,3,2,3,0,2,acc
1,3,2,3,1,0,unacc
1,3,2,3,1,1,acc
1,3,2,3,1,2,acc
1,3,2,3,2,0,unacc
1,3,2,3,2,1,acc
1,3,2,3,2,2,acc
1,3,3,0,0,0,unacc
1,3,3,0,0,1,unacc
1,3,3,0,0,2,unacc
1,3,3,0,1,0,unacc
1,3,3,0,1,1,unacc
1,3,3,0,1,2,unacc
1,3,3,0,2,0,unacc
1,3,3,0,2,1,unacc
1,3,3,0,2,2,unacc
1,3,3,2,0,0,unacc
1,3,3,2,0,1,unacc
1,3,3,2,0,2,acc
1,3,3,2,1,0,unacc
1,3,3,2,1,1,acc
1,3,3,2,1,2,acc
1,3,3,2,2,0,unacc
1,3,3,2,2,1,acc
1,3,3,2,2,2,acc
1,3,3,3,0,0,unacc
1,3,3,3,0,1,unacc
1,3,3,3,0,2,acc
1,3,3,3,1,0,unacc
1,3,3,3,1,1,acc
1,3,3,3,1,2,acc
1,3,3,3,2,0,unacc
1,3,3,3,2,1,acc
1,3,3,3,2,2,acc
1,2,0,0,0,0,unacc
1,2,0,0,0,1,unacc
1,2,0,0,0,2,unacc
1,2,0,0,1,0,unacc
1,2,0,0,1,1,unacc
1,2,0,0,1,2,unacc
1,2,0,0,2,0,unacc
1,2,0,0,2,1,unacc
1,2,0,0,2,2,unacc
1,2,0,2,0,0,unacc
1,2,0,2,0,1,unacc
1,2,0,2,0,2,acc
1,2,0,2,1,0,unacc
1,2,0,2,1,1,unacc
1,2,0,2,1,2,acc
1,2,0,2,2,0,unacc
1,2,0,2,2,1,acc
1,2,0,2,2,2,acc
1,2,0,3,0,0,unacc
1,2,0,3,0,1,unacc
1,2,0,3,0,2,unacc
1,2,0,3,1,0,unacc
1,2,0,3,1,1,unacc
1,2,0,3,1,2,acc
1,2,0,3,2,0,unacc
1,2,0,3,2,1,acc
1,2,0,3,2,2,acc
1,2,1,0,0,0,unacc
1,2,1,0,0,1,unacc
1,2,1,0,0,2,unacc
1,2,1,0,1,0,unacc
1,2,1,0,1,1,unacc
1,2,1,0,1,2,unacc
1,2,1,0,2,0,unacc
1,2,1,0,2,1,unacc
1,2,1,0,2,2,unacc
1,2,1,2,0,0,unacc
1,2,1,2,0,1,unacc
1,2,1,2,0,2,acc
1,2,1,2,1,0,unacc
1,2,1,2,1,1,unacc
1,2,1,2,1,2,acc
1,2,1,2,2,0,unacc
1,2,1,2,2,1,acc
1,2,1,2,2,2,acc
1,2,1,3,0,0,unacc
1,2,1,3,0,1,unacc
1,2,1,3,0,2,acc
1,2,1,3,1,0,unacc
1,2,1,3,1,1,acc
1,2,1,3,1,2,acc
1,2,1,3,2,0,unacc
1,2,1,3,2,1,acc
1,2,1,3,2,2,acc
1,2,2,0,0,0,unacc
1,2,2,0,0,1,unacc
1,2,2,0,0,2,unacc
1,2,2,0,1,0,unacc
1,2,2,0,1,1,unacc
1,2,2,0,1,2,unacc
1,2,2,0,2,0,unacc
1,2,2,0,2,1,unacc
1,2,2,0,2,2,unacc
1,2,2,2,0,0,unacc
1,2,2,2,0,1,unacc
1,2,2,2,0,2,acc
1,2,2,2,1,0,unacc
1,2,2,2,1,1,acc
1,2,2,2,1,2,acc
1,2,2,2,2,0,unacc
1,2,2,2,2,1,acc
1,2,2,2,2,2,acc
1,2,2,3,0,0,unacc
1,2,2,3,0,1,unacc
1,2,2,3,0,2,acc
1,2,2,3,1,0,unacc
1,2,2,3,1,1,acc
1,2,2,3,1,2,acc
1,2,2,3,2,0,unacc
1,2,2,3,2,1,acc
1,2,2,3,2,2,acc
1,2,3,0,0,0,unacc
1,2,3,0,0,1,unacc
1,2,3,0,0,2,unacc
1,2,3,0,1,0,unacc
1,2,3,0,1,1,unacc
1,2,3,0,1,2,unacc
1,2,3,0,2,0,unacc
1,2,3,0,2,1,unacc
1,2,3,0,2,2,unacc
1,2,3,2,0,0,unacc
1,2,3,2,0,1,unacc
1,2,3,2,0,2,acc
1,2,3,2,1,0,unacc
1,2,3,2,1,1,acc
1,2,3,2,1,2,acc
1,2,3,2,2,0,unacc
1,2,3,2,2,1,acc
1,2,3,2,2,2,acc
1,2,3,3,0,0,unacc
1,2,3,3,0,1,unacc
1,2,3,3,0,2,acc
1,2,3,3,1,0,unacc
1,2,3,3,1,1,acc
1,2,3,3,1,2,acc
1,2,3,3,2,0,unacc
1,2,3,3,2,1,acc
1,2,3,3,2,2,acc
1,1,0,0,0,0,unacc
1,1,0,0,0,1,unacc
1,1,0,0,0,2,unacc
1,1,0,0,1,0,unacc
1,1,0,0,1,1,unacc
1,1,0,0,1,2,unacc
1,1,0,0,2,0,unacc
1,1,0,0,2,1,unacc
1,1,0,0,2,2,unacc
1,1,0,2,0,0,unacc
1,1,0,2,0,1,acc
1,1,0,2,0,2,acc
1,1,0,2,1,0,unacc
1,1,0,2,1,1,acc
1,1,0,2,1,2,acc
1,1,0,2,2,0,unacc
1,1,0,2,2,1,acc
1,1,0,2,2,2,vgood
1,1,0,3,0,0,unacc
1,1,0,3,0,1,unacc
1,1,0,3,0,2,unacc
1,1,0,3,1,0,unacc
1,1,0,3,1,1,acc
1,1,0,3,1,2,acc
1,1,0,3,2,0,unacc
1,1,0,3,2,1,acc
1,1,0,3,2,2,vgood
1,1,1,0,0,0,unacc
1,1,1,0,0,1,unacc
1,1,1,0,0,2,unacc
1,1,1,0,1,0,unacc
1,1,1,0,1,1,unacc
1,1,1,0,1,2,unacc
1,1,1,0,2,0,unacc
1,1,1,0,2,1,unacc
1,1,1,0,2,2,unacc
1,1,1,2,0,0,unacc
1,1,1,2,0,1,acc
1,1,1,2,0,2,acc
1,1,1,2,1,0,unacc
1,1,1,2,1,1,acc
1,1,1,2,1,2,acc
1,1,1,2,2,0,unacc
1,1,1,2,2,1,acc
1,1,1,2,2,2,vgood
1,1,1,3,0,0,unacc
1,1,1,3,0,1,acc
1,1,1,3,0,2,acc
1,1,1,3,1,0,unacc
1,1,1,3,1,1,acc
1,1,1,3,1,2,vgood
1,1,1,3,2,0,unacc
1,1,1,3,2,1,acc
1,1,1,3,2,2,vgood
1,1,2,0,0,0,unacc
1,1,2,0,0,1,unacc
1,1,2,0,0,2,unacc
1,1,2,0,1,0,unacc
1,1,2,0,1,1,unacc
1,1,2,0,1,2,unacc
1,1,2,0,2,0,unacc
1,1,2,0,2,1,unacc
1,1,2,0,2,2,unacc
1,1,2,2,0,0,unacc
1,1,2,2,0,1,acc
1,1,2,2,0,2,acc
1,1,2,2,1,0,unacc
1,1,2,2,1,1,acc
1,1,2,2,1,2,vgood
1,1,2,2,2,0,unacc
1,1,2,2,2,1,acc
